CID,SMILES
6675597,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)C[C@H]4C[C@H](O[C@H](O4)C5=CC=C(C=C5)CNC(=O)CCCCCC(=O)NO)C6=CC=C(C=C6)CO
6675645,CC(C)(C)NC(=O)[C@H]1CC[C@H]2CCCC[C@H]2N1C[C@H]3C[C@H](O[C@H](O3)C4=CC(=CC=C4)NC(=O)CCCCCC(=O)NO)C5=CC=C(C=C5)CO
6675651,CC(C)(C)NC(=O)[C@H]1CC[C@H]2CCCC[C@H]2N1C[C@H]3C[C@H](O[C@H](O3)C4=CC=C(C=C4)NC(=O)CCCC(=O)NO)C5=CC=C(C=C5)CO
6675654,CC(C)(C)NC(=O)[C@H]1CC[C@H]2CCCC[C@H]2N1C[C@H]3C[C@H](O[C@H](O3)C4=CC=C(C=C4)NC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6675663,CC(C)(C)NC(=O)[C@H]1CC[C@H]2CCCC[C@H]2N1C[C@H]3C[C@H](O[C@H](O3)C4=CC=C(C=C4)CNC(=O)CCCC(=O)NO)C5=CC=C(C=C5)CO
6675666,CC(C)(C)NC(=O)[C@H]1CC[C@H]2CCCC[C@H]2N1C[C@H]3C[C@H](O[C@H](O3)C4=CC=C(C=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6675714,CCCCCCCCN(CCCCCCCC)C[C@H]1C[C@H](O[C@H](O1)C2=CC(=CC=C2)NC(=O)CCCCC(=O)NO)C3=CC=C(C=C3)CO
6675723,CCCCCCCCN(CCCCCCCC)C[C@H]1C[C@H](O[C@H](O1)C2=CC=C(C=C2)NC(=O)CCCC(=O)NO)C3=CC=C(C=C3)CO
6675726,CCCCCCCCN(CCCCCCCC)C[C@H]1C[C@H](O[C@H](O1)C2=CC=C(C=C2)NC(=O)CCCCC(=O)NO)C3=CC=C(C=C3)CO
6675735,CCCCCCCCN(CCCCCCCC)C[C@H]1C[C@H](O[C@H](O1)C2=CC=C(C=C2)CNC(=O)CCCC(=O)NO)C3=CC=C(C=C3)CO
6675783,C1[C@@H](O[C@@H](O[C@@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCC(=O)NO)CSC4=NC(=C(O4)C5=CC=CC=C5)C6=CC=CC=C6
6675855,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC(=CC=C2)NC(=O)CCCC(=O)NO)C3=CC=C(C=C3)CO
6675861,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC(=CC=C2)NC(=O)CCCCCC(=O)NO)C3=CC=C(C=C3)CO
6675864,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC(=CC=C2)NC(=O)CCCCCCC(=O)NO)C3=CC=C(C=C3)CO
6675867,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)NC(=O)CCCC(=O)NO)C3=CC=C(C=C3)CO
6675870,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)NC(=O)CCCCC(=O)NO)C3=CC=C(C=C3)CO
6675876,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)NC(=O)CCCCCCC(=O)NO)C3=CC=C(C=C3)CO
6675879,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)CNC(=O)CCCC(=O)NO)C3=CC=C(C=C3)CO
6675882,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)CNC(=O)CCCCC(=O)NO)C3=CC=C(C=C3)CO
6675891,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)C3=CC=CC(=C3)CNC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO
6675897,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)C3=CC=CC(=C3)CNC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6675900,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)C3=CC=CC(=C3)CNC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6675903,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)C3=CC=CC=C3CNC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO
6675909,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=C(C=C2)C3=CC=CC=C3CNC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6675915,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=CC(=C2)C3=CC=CC(=C3)CNC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO
6675918,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=CC(=C2)C3=CC=CC(=C3)CNC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6675924,CN(CC=C)C[C@@H]1C[C@@H](O[C@@H](O1)C2=CC=CC(=C2)C3=CC=CC(=C3)CNC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6675927,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCC(=O)NO)CSCCO
6675930,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCCC(=O)NO)CSCCO
6675933,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCCCC(=O)NO)CSCCO
6675936,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCCCCC(=O)NO)CSCCO
6675939,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCC(=O)NO)CSCCO
6675942,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCC(=O)NO)CSCCO
6675945,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)CSCCO
6675948,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)CSCCO
6675954,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)CNC(=O)CCCCC(=O)NO)CSCCO
6675963,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)CSCCO
6675975,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCC(=O)NO)CSCCO
6675978,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NO)CSCCO
6675981,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCC(=O)NO)CSCCO
6675984,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCCC(=O)NO)CSCCO
6675987,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)CSCCO
6675993,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)CSCCO
6675999,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO
6676002,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676005,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676008,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676017,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676026,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676029,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676038,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6676041,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676044,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676047,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCC(=O)NO)C5=CC=C(C=C5)CO
6676053,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676056,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676065,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676068,C1CCN(CC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676074,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676080,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676086,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676092,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676098,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676110,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6676116,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676119,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCC(=O)NO)C5=CC=C(C=C5)CO
6676122,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6676128,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676131,C1COCCN1C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)C5=CC=C(C=C5)CO
6676146,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676158,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676164,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676167,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO
6676176,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676182,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6676188,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676206,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6676209,C1CN(C[C@H]1O)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676221,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCCCC(=O)NO)CSC4=NC=NN4
6676227,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCC(=O)NO)CSC4=NC=NN4
6676233,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)CSC4=NC=NN4
6676266,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NO)CSC5=NC=NN5
6676275,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)CSC5=NC=NN5
6676278,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)CSC5=NC=NN5
6676281,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)CSC5=NC=NN5
6676293,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO)CO
6676296,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO)CO
6676305,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO)CO
6676311,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO)CO
6676317,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO)CO
6676320,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO)CO
6676326,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO)CO
6676335,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCC(=O)NO)C5=CC=C(C=C5)CO)CO
6676341,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCC(=O)NO)C5=CC=C(C=C5)CO)CO
6676344,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO)CO
6676350,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO)CO
6676353,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)C5=CC=C(C=C5)CO)CO
6676356,C1C[C@H](N(C1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO)CO
6676359,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCC(=O)NO)CSC4=CC=CC=C4
6676362,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCCC(=O)NO)CSC4=CC=CC=C4
6676377,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)CSC4=CC=CC=C4
6676389,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)CNC(=O)CCCCCC(=O)NO)CSC4=CC=CC=C4
6676392,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)CNC(=O)CCCCCCC(=O)NO)CSC4=CC=CC=C4
6676398,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)CSC5=CC=CC=C5
6676407,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCC(=O)NO)CSC5=CC=CC=C5
6676410,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NO)CSC5=CC=CC=C5
6676413,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCC(=O)NO)CSC5=CC=CC=C5
6676419,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)CSC5=CC=CC=C5
6676431,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCC(=O)NO)CSC4=CC=CC=N4
6676440,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCCCCC(=O)NO)CSC4=CC=CC=N4
6676443,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCC(=O)NO)CSC4=CC=CC=N4
6676446,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCC(=O)NO)CSC4=CC=CC=N4
6676449,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)CSC4=CC=CC=N4
6676464,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)CNC(=O)CCCCCCC(=O)NO)CSC4=CC=CC=N4
6676467,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)CSC5=CC=CC=N5
6676476,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCCCC(=O)NO)CSC5=CC=CC=N5
6676479,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCC(=O)NO)CSC5=CC=CC=N5
6676482,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NO)CSC5=CC=CC=N5
6676485,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCC(=O)NO)CSC5=CC=CC=N5
6676488,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCCC(=O)NO)CSC5=CC=CC=N5
6676494,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)CSC5=CC=CC=N5
6676497,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)CSC5=CC=CC=N5
6676506,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC(=CC=C3)NC(=O)CCCCC(=O)NO)CSC4=NC=CC=N4
6676515,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCC(=O)NO)CSC4=NC=CC=N4
6676527,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)CNC(=O)CCCC(=O)NO)CSC4=NC=CC=N4
6676530,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)CNC(=O)CCCCC(=O)NO)CSC4=NC=CC=N4
6676539,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)CSC5=NC=CC=N5
6676545,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)CSC5=NC=CC=N5
6676548,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCCCC(=O)NO)CSC5=NC=CC=N5
6676551,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCC(=O)NO)CSC5=NC=CC=N5
6676554,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NO)CSC5=NC=CC=N5
6676557,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCC(=O)NO)CSC5=NC=CC=N5
6676560,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCCC(=O)NO)CSC5=NC=CC=N5
6676563,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)CSC5=NC=CC=N5
6676569,C1[C@H](O[C@H](O[C@H]1C2=CC=C(C=C2)CO)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCCC(=O)NO)CSC5=NC=CC=N5
6676581,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676590,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676593,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676596,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676602,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676605,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676608,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676611,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCC(=O)NO)C5=CC=C(C=C5)CO
6676614,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6676632,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCCCC(=O)NO)C5=CC=C(C=C5)CO
6676638,C1CCCN(CCC1)C[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=CC(=C3)C4=CC=CC(=C4)CNC(=O)CCCCC(=O)NO)C5=CC=C(C=C5)CO
6676647,CN1C=CN=C1SC[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO
6676650,CN1C=CN=C1SC[C@@H]2C[C@@H](O[C@@H](O2)C3=CC(=CC=C3)NC(=O)CCCCC(=O)NO)C4=CC=C(C=C4)CO
6676665,CN1C=CN=C1SC[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)NC(=O)CCCCCC(=O)NO)C4=CC=C(C=C4)CO
6676671,CN1C=CN=C1SC[C@@H]2C[C@@H](O[C@@H](O2)C3=CC=C(C=C3)CNC(=O)CCCC(=O)NO)C4=CC=C(C=C4)CO
